state_name,town_name,median_download_speed,median_upload_speed,median_latency
Utah,South Weber,266.43,17.66,13
Utah,Spanish Fork,102.47,174.76,3
Utah,Springville,228.55,23.2,11
Utah,Summit Park,106.04,22.89,11
Utah,Syracuse,287.25,26.99,11
Utah,Taylorsville,226.07,31.62,9
Utah,Tooele,200.53,23.06,12
Utah,Vernal,106.11,37.15,6
Utah,Vineyard,233.22,40.99,8
Utah,Washington,186.15,48.38,12
Utah,Washington Terrace,230.57,23.08,12
Utah,West Haven,236.34,23.52,13
Utah,West Jordan,220.66,21.78,11
Utah,West Valley City,211.18,25.32,9
Utah,Woods Cross,209.86,23.35,10
Vermont,Burlington,140.7,71.6,5
Vermont,Colchester,229.98,22.48,20
Vermont,Essex,238.45,23.41,17
Vermont,Hartford,219.4,21.43,16
Vermont,Montpelier,112.16,15.1,16
Vermont,Rutland,202.61,22.35,18
Vermont,South Burlington,205.88,23.12,17
Vermont,Stowe,31.61,10.78,16
Vermont,West Brattleboro,86.04,18.84,14
Vermont,Williston,169.35,22.81,17
Virginia,Alexandria,222.94,23.03,12
Virginia,Annandale,228.66,66.92,8
Virginia,Arlington,221.24,48.94,9
Virginia,Ashburn,224.76,82.67,10
Virginia,Bailey's Crossroads,235.55,106.69,7
Virginia,Blacksburg,203.4,23.17,17
Virginia,Bon Air,208.95,62.69,10
Virginia,Brambleton,281.49,170.89,7
Virginia,Bristol,145.08,93.79,5
Virginia,Bristow,222.07,37.48,10
Virginia,Bull Run,226.09,39.91,10
Virginia,Burke,204.84,98.05,7
Virginia,Cave Spring,234.84,10.78,15
Virginia,Centreville,249.25,127.17,7
Virginia,Chantilly,229.34,82.64,8
Virginia,Charlottesville,153.55,23.53,14
Virginia,Chesapeake,240.52,36.91,11
Virginia,Chester,230.77,24.09,11
Virginia,Christiansburg,144.03,22.14,17
Virginia,Clifton,249.86,94.48,9
Virginia,Colonial Heights,167.64,21.92,13
Virginia,Culpeper,220.33,91.17,8
Virginia,Dale City,239.02,115.78,7
Virginia,Danville,164.16,23.67,15
Virginia,East Highland Park,148.08,23.86,12
Virginia,Fairfax,220.28,108.24,7
Virginia,Falls Church,236.93,119.02,7
Virginia,Forest,184.56,26.3,13
Virginia,Franconia,242.93,118.29,7
Virginia,Fredericksburg,233.38,36.98,9
Virginia,Front Royal,196.29,23.75,15
Virginia,Gainesville,234.61,79.98,9
Virginia,Great Falls,172.59,121.49,6
Virginia,Groveton,224.33,46.34,8
Virginia,Hampton,239.77,36.49,11
Virginia,Harrisonburg,192.58,29.62,15
Virginia,Herndon,240.11,125.03,7
Virginia,Hopewell,184.51,22.4,13
Virginia,Idylwood,233.19,87.45,8
Virginia,Lake Barcroft,189.68,28.31,8
Virginia,Lake Monticello,283.24,24.02,15
Virginia,Lake Ridge,239.85,67.15,10
Virginia,Laurel,273.07,88.98,8
Virginia,Leesburg,221.83,118.36,8
Virginia,Lincolnia,176.6,82.48,8
Virginia,Lorton,238.12,101.74,7
Virginia,Lynchburg,213.02,23.96,15
Virginia,Manassas,237.33,92.49,7
Virginia,Mantua,157.22,17.83,10
Virginia,Martinsville,175.22,21.82,16
Virginia,McLean,239.57,114.29,7
Virginia,Mechanicsville,241.44,23.28,13
Virginia,Merrifield,229.03,138.5,6
Virginia,Montclair,230.58,87.86,8
Virginia,Mount Vernon,244.4,111.98,7
Virginia,Newington,270.15,156.5,7
Virginia,Newport News,216.79,57.82,12
Virginia,Norfolk,216.56,26.09,10
Virginia,Oakton,223.73,109.21,8
Virginia,Petersburg,195.4,22.1,12
Virginia,Portsmouth,215.86,36.36,11
Virginia,Potomac Falls,223.04,94.62,8
Virginia,Reston,239.76,95.78,8
Virginia,Richmond,179.36,51.75,9
Virginia,Roanoke,230.94,30.51,13
Virginia,Rose Hill,227.9,89.07,8
Virginia,Salem,227.25,90.08,11
Virginia,Smithfield,198.13,11.7,44
Virginia,South Riding,268.65,149.52,7
Virginia,Springfield,233.61,68.5,8
Virginia,Staunton,220.84,37.69,14
Virginia,Sterling,226.95,105.56,8
Virginia,Suffolk,217.25,16.93,43
Virginia,Timberlake,166.96,25.19,15
Virginia,Tuckahoe,230.14,83.43,8
Virginia,Tysons,250.98,93.76,7
Virginia,Vienna,238.59,93.67,8
Virginia,Virginia Beach,231.21,36.45,12
Virginia,Waynesboro,167.45,24.64,14
Virginia,West Falls Church,233.46,41.24,7
Virginia,West Springfield,180.48,107.68,7
Virginia,Williamsburg,196.38,15.21,12
Virginia,Winchester,209.02,23.64,17
Virginia,Wolf Trap,240.86,119.51,7
Virginia,Woodbridge,230.6,41.08,11
Virginia,Woodlake,233.76,93.44,9
Virginia,Woodstock,191.2,26,11
Washington,Aberdeen,249.55,16.2,14
Washington,Alderwood Manor,253.83,41.08,9
Washington,Anacortes,239.98,16.91,16
Washington,Arlington,111.23,14.66,12
Washington,Artondale,209.52,17.28,14
Washington,Auburn,233.67,17.98,13
Washington,Bainbridge Island,190.82,17.93,14
Washington,Barberton,278.65,21.94,12
Washington,Bellevue,225.5,17.95,12
Washington,Bellingham,181.78,11.98,17
Washington,Bonney Lake,281.21,17.86,14
Washington,Bothell,208.66,107.55,6
Washington,Bremerton,226.56,16.07,12
Washington,Bryn Mawr-Skyway,205.57,31.7,10
Washington,Burien,179.52,23.2,10
Washington,Camano Island,106.91,10.88,15
Washington,Camas,236.88,27.23,12
Washington,Cascade-Fairwood,237.36,15.74,12
Washington,Cheney,100.49,17.88,9
Washington,Cottage Lake,225.01,18.04,13
Washington,Covington,230.07,17.46,13
Washington,Des Moines,209.62,12.31,11
Washington,East Hill-Meridian,262.16,14.21,11
Washington,East Wenatchee,114.22,22.66,14
Washington,Edmonds,222.15,41.03,8
Washington,Elk Plain,288.8,20.51,14
Washington,Ellensburg,216.45,11.36,15
Washington,Everett,236.45,38.32,9
Washington,Federal Way,226.2,17.16,13
Washington,Felida,174.6,17.36,14
Washington,Ferndale,212.78,12.62,16
Washington,Five Corners,256.53,17.88,12
Washington,Frederickson,262.82,23.02,13
Washington,Gig Harbor,169.05,17.53,14
Washington,Hazel Dell,243.02,21.31,12
Washington,Issaquah,207.6,29.7,11
Washington,Joint Base Lewis-McChord,324.41,23.14,12
Washington,Kenmore,234.48,34.54,11
Washington,Kennewick,226.36,21.38,19
Washington,Kent,238.04,17.59,12
Washington,Kirkland,235.51,27.38,11
Washington,Lacey,278.65,18.26,14
Washington,Lake Forest Park,235.7,23.58,10
Washington,Lake Morton-Berrydale,261.56,17.91,13
Washington,Lakeland North,255.21,16.53,13
Washington,Lakeland South,245.65,11.97,13
Washington,Lakewood,238.92,17.99,13
Washington,Longview,237.81,21.68,13
Washington,Lynnwood,229.68,29.13,9
Washington,Maple Valley,279.94,23.2,13
Washington,Martha Lake,234.21,26.18,10
Washington,Marysville,230.3,29.64,11
Washington,Mercer Island,226.38,23.06,11
Washington,Mill Creek,239.09,30.21,10
Washington,Mill Plain,245.14,18.39,13
Washington,Moses Lake,90.63,87.29,6
Washington,Mount Vernon,201.09,18.19,16
Washington,Mount Vista,203.31,17.8,13
Washington,Mountlake Terrace,203.65,64.86,7
Washington,Mukilteo,275.12,24.07,11
Washington,Normandy Park,196.2,20.95,10
Washington,North Creek,229,26.68,11
Washington,North Marysville,202.35,34.4,10
Washington,Oak Harbor,257.6,17.79,17
Washington,Ocean Shores,89.06,9.65,19
Washington,Olympia,247.06,17.71,14
Washington,Orchards,242.75,19.41,12
Washington,Paine Field-Lake Stickney,248.54,106.47,6
Washington,Parkland,277.2,19.44,13
Washington,Pasco,241,17,20
Washington,Picnic Point-North Lynnwood,234.13,30.55,9
Washington,Port Angeles,177.32,13.51,14
Washington,Port Orchard,183.23,11.36,12
Washington,Poulsbo,153.04,12.04,15
Washington,Pullman,215.6,28.19,22
Washington,Puyallup,227.38,22.49,13
Washington,Redmond,218.26,39.01,10
Washington,Renton,234.62,17.47,12
Washington,Richland,224.03,21.46,18
Washington,Salmon Creek,230.2,19.02,12
Washington,Sammamish,243.33,19.6,13
Washington,SeaTac,115.28,12.67,11
Washington,Seattle,127.3,13.77,12
Washington,Sequim,152.34,11.37,16
Washington,Shoreline,236.74,23.98,10
Washington,Silverdale,218.53,11.55,13
Washington,Snohomish,238.57,34.72,10
Washington,Snoqualmie,254.22,20.88,13
Washington,South Hill,269.78,20.4,13
Washington,Spanaway,264.24,17.95,14
Washington,Spokane,229.07,19.54,11
Washington,Spokane Valley,239.27,17.95,11
Washington,Tacoma,233.09,17.98,13
Washington,Tukwila,135.04,17.88,10
Washington,Tumwater,276.89,21.81,15
Washington,Union Hill-Novelty Hill,232,20.24,12
Washington,University Place,242.35,17.74,13
Washington,Vancouver,236.36,20.84,12
Washington,Vashon,116.83,29.05,10
Washington,Walla Walla,182.59,11.5,24
Washington,Walnut Grove,231.59,19.02,12
Washington,Wenatchee,105.19,36.15,8
Washington,West Lake Stevens,361.87,35.13,10
Washington,West Richland,247.79,18.83,20
Washington,White Center,243.84,27.89,9
Washington,Woodinville,242.75,23.03,13
Washington,Yakima,202.08,11.4,18
West Virginia,Beckley,205.72,27.9,9
West Virginia,Bluefield,200.56,22.08,20
West Virginia,Bridgeport,240.12,108.04,4
West Virginia,Charleston,193.38,30.28,11
West Virginia,Clarksburg,159.63,16.59,25
West Virginia,Fairmont,217.49,17.3,25
West Virginia,Huntington,213.74,20.69,41
West Virginia,Martinsburg,232.5,23.64,14
West Virginia,Morgantown,268.59,23.4,19
West Virginia,Parkersburg,258.78,36.62,11
West Virginia,South Charleston,201.96,41.15,9
West Virginia,Teays Valley,287.6,53.21,8
West Virginia,Weirton,301.1,23.13,16
Wisconsin,Allouez,214.98,17.6,19
Wisconsin,Appleton,223.97,22.6,19
Wisconsin,Ashwaubenon,296.15,22.64,18
Wisconsin,Baraboo,102.76,11.03,23
Wisconsin,Bellevue,272.75,19.86,20
Wisconsin,Beloit,236.28,12.74,29
Wisconsin,Brookfield,176.75,11.77,18
Wisconsin,Burlington,206.4,11.7,16
Wisconsin,Caledonia,250.18,11.94,15
Wisconsin,Cedarburg,240.77,18.87,17
Wisconsin,De Pere,215.94,20.34,19
Wisconsin,Delafield,222.38,11.67,18
Wisconsin,Eau Claire,252.66,16.05,10
Wisconsin,Fitchburg,229.78,21.66,20
Wisconsin,Fond du Lac,195.63,12.74,22
Wisconsin,Fox Point,259.38,39.53,13
Wisconsin,Franklin,199.34,12.3,15
Wisconsin,Germantown,248.21,11.75,18
Wisconsin,Glendale,221.18,15.45,16
Wisconsin,Grafton,217.59,18.59,16
Wisconsin,Green Bay,235.36,20.43,20
Wisconsin,Greendale,218.67,11.69,14
Wisconsin,Greenfield,245.08,11.81,14
Wisconsin,Howard,229.47,17.24,20
Wisconsin,Hudson,214.59,17.35,14
Wisconsin,Janesville,223.18,17.34,25
Wisconsin,Kenosha,239.34,11.81,15
Wisconsin,La Crosse,125,11.24,23
Wisconsin,Madison,221.78,20.46,21
Wisconsin,Manitowoc,209.98,11.85,28
Wisconsin,Marshfield,186.47,11.29,17
Wisconsin,Menasha,253.5,23.29,19
Wisconsin,Menomonee Falls,227.77,11.78,19
Wisconsin,Mequon,230.63,11.72,17
Wisconsin,Middleton,208.11,24.58,18
Wisconsin,Milwaukee,219.93,20.18,14
Wisconsin,Mount Pleasant,236.38,11.73,14
Wisconsin,Muskego,232.96,11.65,17
Wisconsin,Neenah,225.46,17.11,20
Wisconsin,New Berlin,168.15,16.22,18
Wisconsin,Oak Creek,232.14,11.92,14
Wisconsin,Oconomowoc,189.83,17.91,22
Wisconsin,Onalaska,165,21.91,21
Wisconsin,Oshkosh,255.39,18.21,20
Wisconsin,Pewaukee,225.4,11.67,17
Wisconsin,Platteville,40.26,5.95,35
Wisconsin,Pleasant Prairie,247.2,11.86,14
Wisconsin,Plover,241.87,11.58,14
Wisconsin,Racine,217.96,18.96,14
Wisconsin,Rice Lake,111.5,16.58,17
Wisconsin,Sheboygan,220.4,11.98,26
Wisconsin,South Milwaukee,254.7,19.91,14
Wisconsin,Sparta,47.72,7.7,29
Wisconsin,Stevens Point,219.39,17.93,14
Wisconsin,Sun Prairie,261.89,22.54,24
Wisconsin,Superior,162.43,11.22,15
Wisconsin,Verona,209.1,84.53,8
Wisconsin,Watertown,222.24,11.34,24
Wisconsin,Waukesha,219.65,11.91,17
Wisconsin,Waunakee,256.18,77.47,7
Wisconsin,Wausau,221.79,20.14,21
Wisconsin,Wauwatosa,243.37,24.59,14
Wisconsin,West Allis,240.94,21.33,15
Wisconsin,West Bend,257.66,13.83,23
Wisconsin,Weston,189.39,21.31,21
Wisconsin,Whitefish Bay,230.98,24.91,14
Wisconsin,Wisconsin Rapids,219.49,28.16,11
Wyoming,Casper,204.08,11.51,10
Wyoming,Cheyenne,128.45,14.69,14
Wyoming,Cody,87.24,27.49,9
Wyoming,Evanston,100.69,30.67,10
Wyoming,Gillette,196.62,14.98,20
Wyoming,Laramie,214.2,11.55,13
Wyoming,Rock Springs,106.54,28.45,14
Wyoming,Sheridan,110.68,11.41,18
